File Type,Files Deleted,Files Created,Files Written,Directories Created,Opened REG keys,DLLs Loaded,Hosts,VirusTotal
6,0,1,1,2,8,12,0,0
6,3,3,1,8,280,15,0,0
5,0,5,4,1,2,12,3,0
2,0,0,0,0,2,19,3,59
6,8,8,9,15,371,76,0,0
6,0,0,0,1,186,16,0,0
1,1,17,15,6,224,21,4,54
6,0,0,0,0,8,3,0,0
5,0,5,4,1,2,12,3,43
6,0,1,0,0,5,9,0,0
0,1,1,0,0,9,26,4,53
2,1,4,1,0,7,22,3,60
6,0,0,0,0,10,9,0,0
1,0,117,117,9,5,5,3,54
6,0,0,0,1,185,15,0,0
6,2,6,4,8,298,22,0,0
6,3,3,3,1,52,53,0,0
6,0,0,0,0,0,0,0,0
0,0,0,0,0,5,19,3,54
5,0,2,1,0,1,8,3,39
3,0,0,0,0,2,7,3,42
0,0,0,0,0,8,18,3,57
6,5,17,12,13,287,26,0,0
6,8,8,9,15,371,76,0,0
6,0,0,0,0,1,0,0,0
1,1,1,0,2,282,16,5,41
3,0,0,0,0,2,7,4,42
6,0,2,2,4,214,17,0,0
1,2,1,1,3,143,25,3,0
1,0,1,0,2,272,13,3,52
4,0,0,0,0,0,0,2,33
0,0,1,1,0,13,33,3,54
6,0,4,4,0,8,7,0,0
0,0,0,0,0,8,20,4,0
4,0,0,0,0,3,0,3,39
0,0,0,0,0,4,16,3,56
6,0,1,0,0,10,11,0,0
6,0,0,0,1,185,15,0,0
6,1,72,72,6,338,53,0,0
4,0,0,0,0,1,0,3,38
2,0,0,0,0,15,20,3,58
6,15,30,28,14,281,49,0,0
6,0,0,0,0,0,1,0,0
2,0,0,0,0,2,20,3,57
6,3,281,280,7,9,7,0,0
6,0,1,1,7,109,34,0,0
3,0,0,0,0,2,5,3,42
3,0,0,0,0,2,7,3,53
6,0,0,0,6,18,4,0,0
6,0,0,0,1,186,16,0,0
2,0,0,0,0,0,0,3,60
3,0,0,0,0,2,7,3,41
1,0,0,0,0,0,7,4,53
1,0,1,0,2,272,13,4,52
6,0,0,0,0,0,0,0,0
6,29,4,1,9,277,18,0,0
6,0,0,0,1,186,16,0,0
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,40
1,0,15,13,12,468,18,3,58
1,0,1,0,2,272,13,3,53
4,0,0,1,0,5,3,3,33
6,0,0,0,0,0,0,0,0
0,0,0,0,0,5,15,3,55
1,0,1,0,2,272,13,3,54
0,2,2,0,0,7,20,3,57
1,0,11,9,13,469,25,3,50
1,0,0,0,0,6,3,3,0
3,0,0,0,0,2,7,3,51
1,0,1,0,2,272,13,3,53
5,0,7,7,1,11,20,4,62
6,0,1,0,0,5,6,0,0
2,0,0,0,0,1,18,3,59
6,0,2,2,7,70,22,0,0
2,0,0,0,0,190,29,3,44
6,1,72,71,2,0,5,0,0
3,0,0,0,0,2,7,3,40
6,0,0,0,1,186,16,0,0
5,0,5,4,1,2,12,4,63
6,0,5,5,7,77,35,0,0
6,6,7,7,3,7,10,0,0
5,0,6,5,1,2,12,3,60
0,0,0,0,0,6,18,3,57
5,0,2,1,0,1,8,3,49
6,1,2,2,8,241,55,0,0
2,0,0,0,0,0,16,3,58
3,0,0,0,0,2,7,3,40
6,0,0,0,0,3,0,0,0
4,0,0,0,0,0,0,3,49
6,0,4,2,7,133,50,0,0
2,0,0,0,0,13,20,3,59
3,0,0,0,0,2,7,3,41
6,0,0,0,0,0,0,0,0
1,0,1,0,2,272,13,3,55
0,0,1,1,0,0,2,3,53
2,0,0,0,0,1,22,3,59
6,0,0,0,0,0,0,0,0
4,0,0,0,3,285,5,3,46
6,0,0,0,0,3,7,0,0
6,1,1,0,0,2,19,0,0
5,0,5,4,1,2,12,3,0
6,0,0,0,0,9,8,0,0
1,0,1,0,2,272,13,4,50
6,0,0,0,0,12,4,0,0
6,0,0,0,0,0,0,0,0
6,0,1,1,0,64,24,0,0
5,0,5,4,1,2,12,3,65
6,0,0,0,0,6,5,0,0
6,6,1,0,2,36,37,0,0
3,0,0,0,0,2,7,3,54
4,0,0,0,1,22,10,3,33
3,0,0,0,0,2,7,3,40
0,1,0,0,0,5,15,3,57
6,0,0,0,1,186,16,0,0
6,0,0,0,1,185,15,0,0
1,0,1,0,2,272,13,2,52
6,0,1,0,6,38,14,0,0
6,0,0,0,1,185,15,0,0
6,1,6,5,1,36,57,0,0
4,0,0,0,0,0,0,2,39
1,0,15,13,12,468,18,4,55
6,0,0,0,0,0,0,0,0
5,0,5,4,1,2,9,3,0
6,0,1,1,0,35,27,0,0
6,0,0,0,1,6,3,0,0
1,0,2,2,0,63,16,3,0
1,2,2,2,0,4,6,4,58
3,0,0,0,0,2,7,3,40
3,0,0,0,0,2,7,3,42
2,0,0,1,1,9,24,3,57
6,0,0,0,1,187,16,0,0
6,0,0,0,0,0,0,0,0
6,0,0,0,0,0,4,0,0
0,0,0,0,0,5,16,3,58
1,0,0,0,0,30,20,3,51
4,0,0,0,0,0,2,3,33
3,0,0,0,0,2,7,3,39
6,0,0,0,1,62,11,0,0
6,0,0,0,0,39,11,0,0
3,0,0,0,0,2,5,3,42
6,3,7,6,6,181,32,0,0
6,0,2,2,7,67,22,0,0
6,1,2,2,1,11,15,0,0
6,0,0,0,0,0,0,0,0
6,0,0,0,1,185,15,0,0
6,0,0,0,0,2,1,0,0
1,0,1,0,2,272,13,3,56
6,0,0,0,0,6,5,0,0
2,0,1,1,0,19,23,5,57
6,0,0,0,0,6,5,0,0
4,0,0,0,0,0,0,4,40
6,0,1,0,0,9,11,0,0
6,0,2,1,2,87,35,0,0
5,0,1,0,0,1,7,3,60
6,0,5,5,2,11,43,0,0
6,1,72,72,6,26,17,0,0
5,0,5,4,1,2,12,3,47
3,0,0,0,0,2,5,3,50
6,0,3,3,3,37,18,0,0
0,0,1,1,0,0,2,3,50
1,0,1,0,2,272,13,3,54
1,0,1,0,2,272,13,3,0
1,0,1,0,2,272,13,4,55
4,0,0,0,0,9,12,5,46
3,0,0,0,0,2,5,3,41
6,0,1,0,1,2,6,0,0
5,0,8,8,1,11,20,3,61
0,0,0,0,0,19,25,3,53
4,0,0,0,0,0,2,4,33
3,0,0,0,0,2,7,3,40
6,0,1,0,3,273,13,0,0
3,0,0,0,0,2,7,3,41
0,0,0,0,0,4,16,2,55
4,0,0,0,0,0,0,4,38
6,28,4,2,3,284,21,0,0
6,0,0,0,1,186,16,0,0
0,0,0,0,0,9,25,3,60
3,0,0,0,0,2,7,4,40
1,26,6,7,1,550,6,4,56
5,0,2,1,0,1,8,3,60
6,0,30,30,7,8,7,0,0
4,0,0,0,0,1,0,3,33
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,5,3,41
0,0,0,0,0,9,18,3,37
4,0,0,0,0,3,5,3,42
6,0,0,0,0,0,0,0,0
6,0,0,0,1,186,16,0,0
5,0,7,7,1,11,20,3,60
6,0,0,0,0,0,1,0,0
4,0,0,0,0,0,2,4,47
6,0,0,0,3,24,14,0,0
3,0,0,0,0,2,7,5,39
6,0,0,0,0,2,1,0,0
1,1,4,4,0,290,19,3,52
6,0,0,0,0,0,2,0,0
6,0,7,5,8,276,21,0,0
6,3,45,44,6,45,24,0,0
6,0,0,0,0,0,0,0,0
6,29,4,1,9,287,19,0,0
6,0,2,2,7,57,20,0,0
6,0,0,0,1,186,16,0,0
1,0,1,0,2,272,13,1,56
3,0,0,0,0,2,7,4,44
6,2,7,6,6,20,11,0,0
3,0,0,0,0,2,7,4,41
2,0,0,0,0,214,30,3,58
6,1,43,42,2,0,4,0,0
3,0,0,0,0,2,7,3,40
6,2,254,252,66,285,22,0,0
6,8,6,7,15,311,74,0,0
4,0,0,0,0,1,0,3,49
6,0,3,3,3,34,17,0,0
1,0,6,5,9,491,16,5,0
6,1,1,0,6,11,9,0,0
2,0,1,0,0,2,19,3,62
0,0,0,0,0,18,19,3,54
2,0,0,0,0,0,1,3,57
3,0,0,0,0,2,7,4,40
3,0,0,0,0,2,5,3,42
1,4,4,5,8,434,75,3,59
3,0,0,0,0,2,7,3,42
0,0,0,0,0,0,4,3,56
6,2,8,6,8,286,33,0,0
6,0,8,8,7,72,14,0,0
5,0,5,4,1,2,12,3,59
4,0,0,0,0,2,2,2,39
3,0,0,0,0,2,7,3,41
1,0,15,13,12,468,18,3,55
1,0,1,0,2,272,13,4,54
5,0,5,4,1,2,12,3,62
6,0,0,0,0,0,0,0,0
2,0,0,0,0,1,17,3,62
3,0,0,0,0,2,5,3,40
6,0,0,0,0,0,14,0,0
6,0,0,0,0,0,0,0,0
6,0,50,52,28,231,73,0,0
1,0,15,13,12,468,18,6,56
4,0,0,0,0,47,25,3,40
6,0,10,10,6,202,31,0,0
3,0,0,0,0,2,7,4,57
6,0,4,3,0,6,10,0,0
4,0,0,1,1,26,13,3,34
6,1,2,2,2,111,4,0,0
6,0,0,0,0,5,10,0,0
6,0,0,0,0,6,8,0,0
4,0,0,0,0,0,0,0,38
6,0,0,0,0,29,17,0,0
6,0,0,0,0,4,1,0,0
6,0,0,0,0,26,48,0,0
4,0,0,0,3,72,21,3,57
5,0,5,4,1,2,12,4,47
6,1,74,73,2,0,5,0,0
2,0,0,0,0,2,10,3,59
5,0,5,4,1,2,9,3,62
6,0,41,41,26,10,5,0,0
6,6,7,6,8,0,1,0,0
6,0,0,0,1,186,16,0,0
6,2,2,1,0,99,51,0,0
6,0,0,0,0,10,15,0,0
3,0,0,0,0,2,5,2,52
6,8,8,9,15,371,76,0,0
4,0,0,0,0,0,0,3,41
4,0,0,0,0,0,0,3,36
6,0,0,0,0,10,9,0,0
4,0,0,0,0,2,1,3,38
2,0,0,0,0,1,16,4,58
3,0,0,0,0,2,7,3,42
5,0,5,4,1,2,9,3,49
6,0,0,1,3,598,65,0,0
6,0,0,0,0,3,1,0,0
6,0,0,0,0,2,0,0,0
3,0,0,0,0,2,7,3,38
6,0,0,0,0,5,14,0,0
6,1,2,2,8,241,55,0,0
3,0,0,0,0,2,5,3,51
4,0,1,0,0,0,4,4,52
5,0,5,4,1,2,9,3,0
1,1,1,0,2,281,16,5,0
6,0,0,0,0,4,5,0,0
2,0,0,0,0,1,15,4,58
6,0,0,0,0,0,0,0,0
0,0,0,0,0,5,5,3,53
6,0,248,246,88,8,5,0,0
6,0,10,10,3,17,12,0,0
2,0,0,0,2,1,1,0,58
6,1,1,0,0,2,19,0,0
6,0,0,0,0,25,8,0,0
0,0,1,1,0,0,2,3,55
6,0,0,0,0,4,1,0,0
3,0,0,0,0,2,5,4,42
0,2,2,2,0,16,17,3,60
2,0,0,0,0,194,30,3,57
3,0,0,0,0,2,7,3,42
1,0,1,0,2,272,13,3,53
0,0,0,0,0,0,1,0,60
1,0,15,13,12,468,18,4,55
6,0,0,0,0,31,29,0,0
5,0,5,4,1,2,9,6,36
2,0,1,0,0,4,22,3,58
5,0,5,4,1,2,12,3,44
6,0,0,3,1,1,1,0,0
2,0,0,0,0,5,20,3,60
6,4,57,55,10,296,39,0,0
1,0,1,0,2,272,13,3,55
6,0,3,3,3,34,16,0,0
2,0,0,0,0,1,20,3,62
6,0,22,22,9,26,20,0,0
1,0,0,0,0,0,2,4,58
5,0,2,1,0,1,8,3,0
3,0,0,0,0,2,5,3,40
6,4,4,3,2,120,80,0,0
6,1,1,1,0,6,9,0,0
2,0,0,0,0,2,20,3,63
6,0,0,1,1,530,29,0,0
6,0,1,0,0,4,4,0,0
3,0,0,0,0,2,7,3,39
6,0,0,0,0,4,23,0,0
6,1,2,1,2,283,17,0,0
6,2,5,4,6,15,9,0,0
6,5,510,510,172,191,35,0,0
6,0,0,0,0,31,29,0,0
6,8,8,9,15,371,76,0,0
6,0,0,0,0,8,5,0,0
6,0,0,0,0,0,1,0,0
1,0,1,0,2,272,13,4,0
6,0,0,0,0,153,18,0,0
4,0,0,0,0,7,4,4,41
6,0,0,0,0,9,3,0,0
4,0,0,0,0,0,0,2,40
6,0,0,0,1,185,15,0,0
4,0,0,0,0,0,0,5,47
6,0,9,9,2,156,42,0,0
6,0,1,1,0,6,1,0,0
6,4,3,4,15,394,61,0,0
6,0,0,0,0,1,0,0,0
6,8,8,9,15,371,76,0,0
2,0,0,0,0,191,31,4,57
6,0,0,0,0,0,0,0,0
5,0,2,1,0,1,8,5,62
6,27,2,1,3,281,14,0,0
6,0,0,0,0,2,1,0,0
5,0,2,1,0,1,8,5,59
6,0,0,0,0,3,11,0,0
6,6,137,137,10,27,53,0,0
6,0,0,0,1,186,16,0,0
6,3,0,0,0,4,6,0,0
0,0,0,0,3,166,21,5,60
6,0,3,3,7,64,20,0,0
2,0,0,0,0,8,20,3,61
6,4,4,5,14,195,69,0,0
1,0,0,0,0,6,12,3,50
6,0,0,0,1,186,16,0,0
6,0,1,1,2,452,21,0,0
6,0,3,3,3,34,17,0,0
6,1,2,2,8,241,55,0,0
5,0,5,4,1,2,12,3,0
6,0,0,0,2,177,30,0,0
6,0,0,0,0,10,6,0,0
6,0,0,0,0,7,6,0,0
6,0,1,1,1,7,13,0,0
6,0,1,0,0,6,8,0,0
3,0,0,0,0,2,7,4,41
1,0,1,0,2,272,13,3,51
6,0,0,0,0,1,3,0,0
6,5,5,4,6,9,5,0,0
6,0,0,0,0,3,9,0,0
6,0,1,1,1,12,22,0,0
3,0,0,0,0,2,7,4,42
5,0,2,1,0,1,8,3,0
0,0,0,0,0,5,13,3,0
1,0,1,0,2,272,13,3,53
5,0,2,1,0,1,8,4,61
6,0,5,4,3,354,32,0,0
6,0,0,0,0,3,0,0,0
6,0,0,0,0,12,19,0,0
6,1,2,1,1,8,12,0,0
6,0,0,0,0,5,8,0,0
6,8,10,10,0,15,38,0,0
6,0,3,3,7,68,24,0,0
0,0,1,1,0,0,2,3,57
2,0,0,0,0,1,23,3,60
6,4,8,7,13,16,12,0,0
5,0,2,1,0,1,8,3,41
3,0,0,0,0,2,7,3,41
5,0,2,1,0,1,8,3,61
6,0,1,1,7,67,33,0,0
6,0,0,0,0,1,3,0,0
0,0,0,0,0,5,19,5,57
6,3,73,73,6,334,33,0,0
5,0,2,1,0,1,7,3,60
2,0,0,0,0,2,23,2,42
0,1,0,0,0,4,14,3,60
1,0,1,0,2,272,13,5,52
1,0,0,0,0,13,9,6,0
6,1,2,1,1,12,13,0,0
6,0,0,0,0,26,49,0,0
0,1,0,0,0,5,17,3,55
6,1,1,0,0,2,19,0,0
2,0,0,0,0,12,19,4,56
6,3,3,1,8,282,15,0,0
6,3,4,4,1,5,15,0,0
6,2,7,5,8,284,24,0,0
3,0,0,0,0,2,7,5,40
2,0,0,0,0,12,19,4,57
6,0,0,4,0,13,4,0,0
6,0,2,2,2,42,15,0,0
6,8,8,9,15,342,74,0,0
3,0,0,0,0,2,5,3,42
6,1,8,7,1,36,58,0,0
5,0,5,4,1,2,12,4,41
6,1,69,66,12,0,20,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,14,3,56
5,0,7,7,1,11,19,3,62
0,0,0,0,0,3,0,3,59
6,0,0,0,6,75,19,0,0
6,0,0,0,0,0,6,0,0
6,0,0,0,0,31,29,0,0
4,0,0,0,0,0,1,3,33
3,0,0,0,0,2,7,3,41
6,0,0,0,0,1,0,0,0
6,0,0,0,0,10,6,0,0
5,0,5,4,1,2,12,3,44
6,0,0,0,0,9,5,0,0
2,0,0,0,0,1,1,4,51
6,0,3,3,4,285,22,0,0
2,0,1,1,0,11,5,4,56
4,0,0,0,0,0,0,3,34
0,0,0,0,0,0,1,3,60
1,3,4,4,4,27,18,3,50
0,0,0,0,0,5,18,5,0
6,0,0,0,0,27,19,0,0
6,0,0,0,1,186,16,0,0
6,0,1,1,1,30,23,0,0
4,0,0,0,0,10,8,3,39
1,1,13,11,12,468,18,5,56
6,0,0,0,0,0,1,0,0
6,0,1,1,1,20,4,0,0
6,1,1,0,0,9,7,0,0
6,0,0,0,0,7,8,0,0
6,0,0,0,0,12,18,0,0
6,3,3,3,1,52,53,0,0
6,0,0,0,0,20,14,0,0
0,0,0,0,0,5,16,3,57
6,54,57,56,3,369,48,0,0
1,0,1,0,2,272,13,3,55
6,0,0,0,0,26,48,0,0
6,0,0,0,0,3,3,0,0
5,0,1,0,0,1,7,4,47
6,0,0,0,1,186,16,0,0
5,0,5,4,1,2,12,3,65
5,0,2,1,0,1,8,3,49
6,0,3,3,7,62,26,0,0
6,0,0,0,0,10,6,0,0
0,1,0,0,0,4,18,3,59
6,0,0,0,0,2,1,0,0
5,0,2,1,0,1,8,3,49
4,0,0,0,0,0,3,3,48
6,3,9,7,8,302,22,0,0
6,0,0,0,0,3,1,0,0
0,0,0,0,0,0,4,3,61
5,0,1,0,0,1,7,4,63
5,0,2,1,0,1,8,3,42
6,0,0,0,0,4,5,0,0
5,0,5,4,1,2,12,4,65
5,0,5,4,1,2,9,3,60
3,0,0,0,0,2,7,3,40
3,0,0,0,0,2,5,3,39
5,0,2,1,0,1,8,3,40
5,0,5,4,1,2,12,3,59
0,0,0,0,0,5,18,4,56
0,1,1,0,0,12,18,4,60
6,0,0,0,0,0,1,0,0
4,0,0,0,0,0,0,3,38
4,0,0,0,0,8,14,4,40
1,0,1,0,2,272,13,3,51
0,0,0,0,0,5,17,3,59
6,8,7,8,15,342,74,0,0
6,8,8,9,15,371,76,0,0
1,0,4,3,6,482,16,3,0
0,0,0,0,0,0,2,3,57
6,0,0,0,0,3,1,0,0
6,2,5,3,8,285,31,0,0
6,0,0,0,0,29,29,0,0
6,0,0,0,0,12,7,0,0
6,0,0,0,1,7,4,0,0
6,0,1,1,1,14,10,0,0
6,29,6,3,9,292,31,0,0
6,0,0,0,0,0,6,0,0
6,0,0,0,0,0,3,0,0
6,1,11,13,3,52,67,0,0
4,0,0,0,0,8,3,5,34
6,7,10,10,0,9,32,0,0
0,1,0,0,0,5,18,3,59
6,6,1,0,3,37,46,0,0
6,0,2,2,7,58,20,0,0
4,0,0,0,0,0,0,3,57
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,5,3,40
5,0,5,4,1,2,9,3,48
6,2,7,4,1,33,11,0,0
6,11,22,21,9,124,21,0,0
6,0,1,1,7,68,31,0,0
0,1,1,0,0,10,29,2,55
6,0,0,1,0,258,15,0,0
0,1,0,0,0,12,18,3,55
6,0,0,0,0,6,15,0,0
5,0,5,4,1,2,12,5,48
1,0,1,0,2,272,13,4,50
1,0,15,13,12,468,18,3,57
5,0,2,1,0,1,8,3,47
6,0,0,0,0,4936,0,0,0
6,0,2,1,1,286,37,0,0
6,1,72,72,2,5,8,0,0
6,3,4,4,1,5,15,0,0
6,1,1,0,1,0,0,0,0
3,0,0,0,0,2,7,5,41
1,9,15,16,7,336,58,4,54
3,0,0,0,0,2,7,4,41
6,1,2,1,4,302,30,0,0
6,4,4,4,13,482,65,0,0
6,0,0,0,0,4,5,0,0
4,0,0,0,0,1,0,5,48
1,0,16,14,12,468,18,3,55
6,3,8,5,8,283,20,0,0
6,0,0,0,0,6,3,0,0
0,0,1,1,0,0,2,3,52
6,4,8,7,10,16,12,0,0
6,8,15,14,6,15,10,0,0
6,2,7,5,8,285,22,0,0
6,0,1,1,1,0,6,0,0
2,0,0,0,0,2,19,3,58
3,0,0,0,0,2,7,3,41
1,0,1,0,2,272,13,3,52
2,0,0,0,0,13,20,3,0
6,2,35,32,10,280,21,0,0
5,0,2,1,0,1,8,3,60
6,0,0,0,1,186,16,0,0
2,0,0,0,0,2,19,1,54
6,0,1,1,1,0,6,0,0
6,0,1,0,3,10,31,0,0
6,1,1,1,7,11,6,0,0
3,0,0,0,0,2,7,3,42
6,1,5,4,7,12,14,0,0
6,0,0,0,0,5,11,0,0
6,0,0,0,0,0,2,0,0
6,0,2,0,2,87,28,0,0
3,0,0,0,0,2,5,3,43
5,0,5,4,1,2,12,3,45
3,0,0,0,0,2,7,3,40
6,1,2,1,2,283,17,0,0
6,8,6,7,15,342,74,0,0
6,0,5,4,4,330,24,0,0
1,0,0,0,0,1,0,3,57
6,0,0,0,0,1,0,0,0
6,0,0,0,6,15,10,0,0
1,0,2,1,0,7,7,3,58
6,0,0,0,0,4,1,0,0
0,0,0,0,0,5,15,3,61
1,0,1,0,2,272,13,3,53
6,0,0,0,0,6,2,0,0
2,1,2,2,1,98,77,3,46
6,0,0,0,0,0,0,0,0
2,0,0,0,0,1,24,4,60
6,0,0,0,1,186,16,0,0
6,0,0,0,0,31,29,0,0
6,0,3,3,7,62,24,0,0
0,1,0,1,0,5,15,3,57
6,0,0,0,0,1,3,0,0
5,0,5,4,1,2,9,4,40
6,1,1,0,0,2,19,0,0
1,0,6,4,8,277,19,4,0
3,0,0,0,0,2,7,3,52
3,0,0,0,0,2,5,4,52
6,0,0,0,1,186,16,0,0
2,0,0,0,0,1,1,4,51
2,0,0,0,0,2,20,3,56
6,30,10,7,12,635,28,0,0
6,0,42,44,28,227,67,0,0
2,0,0,0,0,13,20,3,60
6,0,0,0,0,0,0,0,0
6,0,0,0,0,1,15,0,0
5,0,2,1,0,1,8,3,0
3,0,0,0,0,2,5,4,43
6,0,0,0,0,33,5,0,0
2,1,3,1,0,1,16,3,46
0,0,1,1,0,0,2,3,55
6,0,0,0,1,186,16,0,0
6,1,1,1,6,24,26,0,0
6,0,0,0,0,12,4,0,0
6,0,0,0,0,0,0,0,0
0,0,1,0,0,7,18,4,55
3,0,0,0,0,2,7,3,41
6,0,1,1,4,8,8,0,0
6,0,1,1,1,30,23,0,0
6,0,0,0,0,12,11,0,0
0,0,0,0,0,7,21,5,58
0,0,0,0,0,5,16,3,58
3,0,0,0,0,2,7,3,41
6,0,0,0,0,14,4,0,0
1,0,1,0,2,272,13,5,55
2,0,1,0,0,1,23,3,61
4,0,0,0,0,9,5,3,40
6,0,0,0,0,0,0,0,0
2,0,0,0,0,1,16,3,60
6,8,5,5,15,336,74,0,0
6,0,0,1,3,371,23,0,0
3,0,0,0,0,2,7,3,49
4,0,0,0,0,1,0,2,47
6,11,28,27,11,130,23,0,0
6,29,10,6,9,287,26,0,0
6,1,5,4,7,12,14,0,0
0,0,0,0,0,6,14,3,61
5,0,5,4,1,2,12,3,64
6,0,0,0,0,44,5,0,0
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,40
2,0,0,0,0,1,19,4,59
2,0,1,1,0,2,23,3,57
3,0,0,0,0,2,7,3,43
6,1,1,1,1,4,8,0,0
6,0,0,0,0,6,8,0,0
0,0,1,1,0,5,19,3,53
3,0,0,0,0,2,5,3,40
6,0,0,0,0,4,1,0,0
2,0,0,0,0,2,20,3,61
6,1,72,72,6,347,53,0,0
0,0,1,1,0,4,16,3,59
4,0,0,0,0,0,0,4,39
6,0,0,0,0,29,29,0,0
2,0,0,0,0,7,22,3,58
6,0,5,5,3,36,19,0,0
6,0,0,0,0,37,11,0,0
1,0,1,0,2,272,13,3,0
1,0,1,0,2,272,13,3,53
2,1,3,1,0,1,16,4,60
1,1,14,12,12,468,18,4,53
6,1,11,13,3,52,67,0,0
1,0,1,0,2,272,13,4,53
1,0,1,0,2,272,13,3,55
0,0,1,1,0,0,2,3,57
1,1,4,4,0,331,27,4,50
6,0,0,0,0,2,0,0,0
4,0,0,0,0,41,27,3,39
4,0,0,0,0,0,0,3,48
1,0,1,0,2,272,13,3,50
0,0,0,0,0,5,15,3,58
3,0,0,0,0,2,7,3,40
1,0,4,4,0,7,2,3,51
3,0,0,0,0,2,5,4,39
6,0,0,0,0,0,2,0,0
6,1,1,0,6,12,9,0,0
6,0,0,0,0,7,11,0,0
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,7,5,41
6,0,0,0,0,4,5,0,0
3,0,0,0,0,2,7,5,52
3,0,0,0,0,2,7,3,41
6,0,0,0,1,186,16,0,0
2,0,0,0,0,2,20,3,57
6,0,1,1,0,0,4,0,0
6,0,0,0,0,703,27,0,0
6,0,0,0,0,2,2,0,0
6,0,0,0,2,1,3,0,0
6,8,8,9,15,371,76,0,0
4,0,0,0,0,1,0,3,40
5,0,2,1,0,1,8,3,62
6,0,0,0,0,0,1,0,0
6,0,0,0,0,1,0,0,0
3,0,0,0,0,2,7,3,41
6,0,0,0,1,185,15,0,0
6,2,3,1,4,104,24,0,0
6,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,3,50
6,1,1,0,6,12,9,0,0
6,3,14,11,12,457,61,0,0
3,0,0,0,0,2,7,5,40
2,0,1,1,0,37,30,3,59
6,0,0,0,0,1,0,0,0
2,0,0,0,0,12,21,5,59
6,0,0,0,0,0,0,0,0
0,0,1,1,0,5,22,5,58
6,0,3,0,6,7,8,0,0
5,0,5,4,1,2,12,3,48
0,0,0,0,0,5,22,3,48
6,0,0,0,1,187,16,0,0
3,0,0,0,0,2,5,3,42
0,0,0,0,0,10,19,3,53
2,0,0,0,0,36,19,3,58
6,1,33,33,11,156,36,0,0
5,0,2,1,0,1,8,4,66
5,0,5,4,1,2,12,4,63
0,0,4,4,2,16,12,3,38
5,0,5,4,1,2,8,3,62
6,0,0,0,1,186,16,0,0
4,0,0,0,0,0,4,3,39
5,0,5,4,1,2,12,3,45
6,0,0,0,0,0,2,0,0
6,0,0,0,1,186,16,0,0
0,0,0,0,0,3,10,2,57
6,0,6,6,3,27,20,0,0
1,0,1,0,2,272,13,3,53
6,3,44,43,6,45,22,0,0
1,0,1,0,2,272,13,5,53
6,2,2,1,0,102,55,0,0
6,0,0,0,2,184,11,0,0
2,0,0,0,0,12,19,3,59
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,41
1,0,1,0,2,272,13,4,52
6,1,1,0,2,344,26,0,0
3,0,0,0,0,2,7,4,40
1,0,36,36,6,5,5,3,53
0,0,0,0,0,7,26,3,52
0,2,2,2,0,18,17,3,61
6,1,1,1,1,12,21,0,0
6,0,0,0,0,12,19,0,0
3,0,0,0,0,2,7,4,41
3,0,0,0,0,2,5,3,41
5,0,2,1,0,1,8,3,51
5,0,5,4,1,2,12,4,61
1,31,9,10,1,546,8,3,0
6,6,60,62,8,121,58,0,0
1,1,1,0,2,281,16,3,52
6,0,0,0,0,0,0,0,0
2,0,0,0,0,1,20,3,60
6,0,0,0,1,186,16,0,0
5,0,5,4,1,2,12,3,60
6,0,1,1,7,70,33,0,0
1,0,1,0,2,272,13,4,53
6,1,2,1,1,11,13,0,0
6,0,0,0,0,0,2,0,0
6,3,3,3,1,52,53,0,0
0,0,0,0,0,17,14,1,60
6,0,0,0,0,3,1,0,0
6,3,3,3,1,52,53,0,0
6,1,2,1,1,11,19,0,0
4,0,0,0,0,0,1,2,40
6,1,72,72,6,338,53,0,0
6,0,49,51,28,228,70,0,0
6,0,0,0,0,4,8,0,0
1,0,1,0,2,272,13,3,0
5,0,5,4,1,2,12,3,66
0,1,0,0,0,5,15,3,58
1,0,1,0,2,272,13,3,0
6,0,0,0,0,4,5,0,0
4,0,0,0,0,0,0,3,33
3,0,0,0,0,2,5,3,39
2,0,0,0,0,37,24,4,59
6,2,8,6,8,278,21,0,0
1,0,15,13,12,468,18,3,57
6,0,1,1,0,7,14,0,0
6,0,0,0,0,7,6,0,0
6,0,0,0,0,28,36,0,0
6,1,2,1,1,19,21,0,0
2,0,0,0,0,2,20,4,57
1,0,98,98,24,79,11,4,52
3,0,0,0,0,2,7,3,55
6,2,12,10,8,283,23,0,0
6,3,4,2,8,281,15,0,0
6,0,1,1,0,0,10,0,0
5,0,5,4,1,2,9,3,59
6,0,0,0,0,16,8,0,0
6,0,1,0,0,5,6,0,0
2,0,0,0,0,0,1,3,58
5,0,1,0,0,1,7,3,63
6,0,26,15,5,12,29,0,0
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,52
2,0,1,1,0,3,3,4,58
5,0,2,1,0,1,8,4,61
1,0,1,0,2,272,13,3,52
6,0,0,0,0,4,5,0,0
